manga_id,title,type,score,status,genres_Action,genres_Comedy,genres_Drama,genres_Fantasy,genres_Romance,themes_School,demographics_Seinen,demographics_Shoujo,demographics_Shounen,score,log_scored_by,log_members,log_favorites,Content_Others
1523,Ichigo Channel,manga,7.25,finished,0,1,0,0,1,0,0,1,0,0.10121457489878516,0.3164827320910176,0.17198587916154118,0.17786946946229815,1
116319,Ikemensugi desu Shiki-senpai!,manga,7.17,finished,0,1,0,0,0,0,0,0,0,0.06882591093117396,0.35587975615961676,0.22533300902629283,0.2819164391209094,1
51643,Hitorimi Haduki-san to.,manga,7.13,finished,0,1,0,0,1,0,0,0,1,0.05263157894736814,0.38345083078283415,0.2695048831902287,0.24234494900668524,0
129390,86: Operation High School,manga,7.45,finished,0,1,0,0,1,1,1,0,0,0.18218623481781382,0.2565977867241831,0.12971812558487983,0.28502722316778456,1
4485,Kokoro ni Hana wo!,manga,7.61,finished,0,0,1,0,0,0,0,1,0,0.24696356275303666,0.2301158608341104,0.08979256138280789,0.11857964630819877,1
1834,Kekkon Shiyou yo,manga,7.34,finished,0,1,1,0,1,0,0,1,0,0.13765182186234792,0.2823392790885568,0.1338034290680168,0.196956529276506,0
100922,Blue Giant Supreme,manga,8.2,finished,0,0,0,0,0,0,1,0,0,0.48582995951416974,0.19644408501806088,0.1580123646144631,0.26439891203680455,1
80151,Gekkan Shoujo Nozaki-kun Anthology,manga,7.42,finished,0,1,0,0,1,1,0,0,0,0.17004048582995956,0.26177435534712346,0.1834858099593497,0.21255179268183524,0
135525,Kimi no Sumire,manga,7.62,finished,0,0,0,0,0,1,0,0,0,0.2510121457489878,0.22854865370577593,0.05417970753051393,0.196956529276506,1
4941,Death Note: Tokubetsu-hen,one_shot,7.0,finished,0,0,0,0,0,0,0,0,1,0.0,0.6144028045114832,0.5242403437186787,0.4123130694217283,1
124002,Mizu wa Umi ni Mukatte Nagareru,manga,7.51,finished,0,0,0,0,1,0,0,0,1,0.20647773279352188,0.24492158566334488,0.1221231528006923,0.2786882396350901,1
951,Taiyou no Ijiwaru,manga,7.51,finished,0,0,1,0,0,1,1,0,0,0.20647773279352188,0.24492158566334488,0.07979506727321883,0.21255179268183524,1
147446,Days of Hana,manhwa,7.47,finished,0,0,1,0,1,1,0,0,0,0.1902834008097165,0.2519163656008808,0.06890853365037075,0.3065239390554717,1
90491,After Hours,manga,7.1,finished,0,0,0,0,1,0,1,0,0,0.040485829959513886,0.40464191294083884,0.3360073344665653,0.3988972139459,1
1016,Darker than Black: Kuro no Keiyakusha,manga,7.03,finished,1,0,1,0,0,0,0,1,0,0.012145748987854255,0.5054180627969879,0.4358380332391787,0.4605742748444709,1
4742,Kamen Rider Spirits,manga,7.81,finished,1,0,0,0,0,0,1,0,0,0.32793522267206443,0.2116543794190887,0.1430789024528043,0.36699360345089743,1
607,Ghost Only: Yuurei Senyou Restaurant,manga,7.37,finished,0,1,0,1,1,0,0,1,0,0.14979757085020218,0.2727349248075267,0.12490326382472983,0.20510908888270515,1
132618,Hana wa Shinitagaru,one_shot,7.3,finished,0,0,1,0,1,0,0,0,1,0.12145748987854255,0.2954580824134241,0.10351424922334829,0.26439891203680455,0
113279,JK to Sutego no Akachan,manga,7.31,finished,0,0,1,0,0,1,0,0,0,0.12550607287449367,0.29176267907701536,0.12904897910304225,0.2518588710435033,1
2935,.hack//XXXX,manga,7.14,finished,1,0,0,1,0,0,0,0,1,0.05668016194331971,0.3741801909934418,0.24804621381443637,0.36581376220957107,1
18472,Kill Me Baby,manga,7.22,currently_publishing,0,1,0,0,0,1,1,0,0,0.0890688259109309,0.3280754049326208,0.26159995048884577,0.39305338162997805,1
1225,Kaine,manga,7.25,finished,0,0,1,0,0,0,0,1,0,0.10121457489878516,0.31433750886796563,0.17198587916154118,0.26439891203680455,1
4477,Renai Joujou↑↑,manga,7.15,finished,0,0,0,0,1,0,0,1,0,0.06072874493927127,0.36687250073739985,0.22176620650695766,0.196956529276506,0
24295,Mahou Shoujo Kazumi★Magica: The Innocent Malice,manga,7.09,finished,1,0,1,1,0,0,1,0,0,0.036437246963562764,0.4119575638128117,0.32676642803522427,0.4262834266049968,1
113244,Manga de Wakaru! Fate/Grand Order,manga,7.77,currently_publishing,0,1,0,1,0,0,0,0,0,0.3117408906882586,0.2138495842741691,0.08244635646109777,0.3197095463873217,1
95121,23:45,manga,7.18,finished,0,0,1,0,0,0,0,0,0,0.07287449392712553,0.34740895719226494,0.22069475417151585,0.2880288340870895,1
108799,Caramel Honey,manga,7.12,finished,0,1,0,0,1,1,0,0,0,0.04858299595141702,0.386884094407546,0.24344294455501903,0.35021849880424183,1
83803,Gouhou Yuri Fuufu Hon,manga,7.31,finished,0,0,0,1,1,0,0,0,0,0.12550607287449367,0.29071593420199304,0.1891349471855961,0.26439891203680455,1
15177,Oujisama no Yume Utsutsu,one_shot,7.27,finished,0,0,0,1,1,0,0,1,0,0.10931174089068785,0.30507704007608594,0.12043077464352803,0.13766670612240658,0
68025,Sankaku Mado no Sotogawa wa Yoru,manga,7.76,finished,0,0,0,0,0,0,0,0,0,0.3076923076923075,0.21424449047755634,0.19058314750972638,0.358371058410441,1
95165,Tsuki ga Kirei desu ne,manga,7.59,finished,0,0,0,1,1,0,0,0,0,0.23886639676113353,0.23063380769399378,0.1729481061739997,0.23715929261639754,1
109105,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,light_novel,7.62,currently_publishing,1,1,0,1,0,0,0,0,0,0.2510121457489878,0.22660534288117407,0.19312963062137434,0.358371058410441,1
2584,Mamacolle,manga,7.26,finished,0,1,0,0,1,0,0,1,0,0.10526315789473673,0.3085761293289283,0.16309910952438567,0.27184161583593464,0
128842,Minegishi-san wa Ootsu-kun ni Tabesasetai,manga,7.52,finished,0,1,0,0,0,0,0,0,0,0.21052631578947345,0.24071355919415682,0.12688804248023988,0.32172227769360984,1
115488,Sanpakugan-chan wa Tsutaetai.,manga,7.11,finished,0,1,0,0,0,1,0,0,0,0.04453441295546545,0.3914232660324608,0.3906577529759099,0.3346232353989126,1
10318,C.M.B. Shinra Hakubutsukan no Jiken Mokuroku,manga,7.76,finished,0,1,0,0,0,0,0,0,1,0.3076923076923075,0.21365164931788183,0.10986806874782351,0.32172227769360984,1
105399,Nicola no Oyururi Makai Kikou,manga,7.68,finished,0,1,0,1,0,0,1,0,0,0.2753036437246963,0.21964263168159015,0.18730541374083032,0.31553617558470476,1
13681,Love Sick,manga,7.21,finished,0,0,0,0,0,0,0,1,0,0.08502024291497978,0.33052494783489195,0.21371792252129107,0.21255179268183524,1
126829,Ii Fuufu no Hanashi,doujinshi,7.29,currently_publishing,0,1,0,0,1,0,0,0,0,0.11740890688259098,0.2966653479456146,0.24218975516862096,0.2786882396350901,1
50967,Magnet na Watashitachi,manga,7.12,finished,0,0,0,0,1,1,0,1,0,0.04858299595141702,0.38423302642901125,0.2504504643228027,0.13766670612240658,0
4334,Crazy for You,manga,7.14,finished,0,0,1,0,1,1,0,1,0,0.05668016194331971,0.3698155537923483,0.24983754433427152,0.2786882396350901,0
3115,Shikeishuu 042,manga,7.6,finished,0,0,1,0,0,0,1,0,0,0.24291497975708465,0.22872378837073015,0.10280071009734382,0.25624635243060534,1
15525,Kimi ja Nakya Dame Nanda.,manga,7.39,finished,0,0,0,0,1,1,0,1,0,0.15789473684210487,0.2651933978686817,0.17835545953965815,0.15326196952773585,0
21111,Arachnid,manga,7.02,finished,1,0,1,0,0,0,0,0,1,0.008097165991902688,0.513845715192565,0.4599088495943493,0.48644757219776213,0
13515,Goggles,manga,7.23,finished,0,0,1,0,0,0,1,0,0,0.09311740890688247,0.32041610351725636,0.162452081339177,0.24723411590137231,1
3840,Tenjou no Kajitsu,manga,7.17,finished,0,0,1,0,1,1,0,1,0,0.06882591093117396,0.3501482162143389,0.20203995052572554,0.15326196952773585,0
128512,Kimi no Yokogao shika Mirenai,manga,7.17,finished,0,1,0,0,1,1,0,0,0,0.06882591093117396,0.34950158521874275,0.217510831984423,0.2518588710435033,1
47957,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,light_novel,7.95,finished,0,0,1,0,0,0,0,0,0,0.3846153846153846,0.20114430383580417,0.15142371357652573,0.3379780627891895,0
3039,Strawberry Panic,manga,7.07,finished,0,0,1,0,0,0,0,0,0,0.028340080971660075,0.42711279660123314,0.313416236305869,0.42146315792896805,1
10312,Kaze no Stigma,light_novel,7.59,finished,1,0,0,1,1,0,0,0,0,0.23886639676113353,0.2290733029899611,0.17678749162556118,0.33960739079180063,0
26196,Aku no Meshitsukai,manga,7.64,on_hiatus,0,0,1,0,1,0,0,0,1,0.25910931174089047,0.22317380263258435,0.1575668777794359,0.3346232353989126,0
125498,"Mezametara Saikyou Soubi to Uchuusenmochi Datta node, Ikkodate Mezashite Youhei toshite Jiyuu ni Ikitai",manga,7.2,currently_publishing,1,0,0,0,0,0,0,0,0,0.08097165991902822,0.33396192477791486,0.282291860463618,0.32561099886967954,1
13122,Baki Gaiden: Scarface,manga,7.4,on_hiatus,1,0,0,0,0,0,1,0,0,0.16194331983805688,0.26217380071038665,0.1482581240454679,0.24234494900668524,1
61027,Giganto Makhia,manga,7.01,finished,0,0,0,1,0,0,1,0,0,0.004048582995951122,0.534996071020497,0.43388900388346396,0.3858459933405765,0
75859,Shingeki no Kyojin: Kakuzetsu Toshi no Joou,light_novel,7.31,finished,1,0,1,0,0,0,0,0,0,0.12550607287449367,0.2878438837518177,0.2400782701651627,0.3412062622750088,0
920,Shion no Ou: The Flowers of Hard Blood.,manga,7.4,finished,0,0,1,0,0,0,1,0,0,0.16194331983805688,0.2619076496111994,0.1580123646144631,0.23715929261639754,1
150204,Ending Maker,manhwa,7.39,currently_publishing,1,0,0,1,1,0,0,0,0,0.15789473684210487,0.26402072779517083,0.1669254369549571,0.2819164391209094,1
147541,Yume de Furarete Hajimaru Yuri,manga,7.6,currently_publishing,0,0,0,0,0,1,0,0,0,0.24291497975708465,0.22696098934449227,0.14575040135029127,0.25624635243060534,1
112089,Kunoichi Tsubaki no Mune no Uchi,manga,7.19,finished,0,1,0,0,0,0,0,0,1,0.0769230769230771,0.33816150753957286,0.28879959708080283,0.3363170953803217,0
8094,Shin Tekken Chinmi,manga,7.83,finished,1,1,0,0,0,0,0,0,1,0.33603238866396756,0.20714141303724587,0.04625346508152961,0.26439891203680455,1
24689,Hana ni Kedamono,manga,7.34,finished,0,0,0,0,1,1,0,1,0,0.13765182186234792,0.2768096448946392,0.21518480855927113,0.24723411590137231,0
67693,"Daidai wa, Hantoumei ni Nidone suru",manga,7.27,finished,0,0,0,0,0,0,0,0,1,0.10931174089068785,0.30128169303290775,0.20633003870479838,0.32561099886967954,0
87,Tactics,manga,7.37,finished,0,0,0,0,0,0,0,1,0,0.14979757085020218,0.26813984325053375,0.18258715298693118,0.358371058410441,1
124364,Tomodachi toshite Daisuki,manga,7.1,finished,0,1,0,0,1,1,1,0,0,0.040485829959513886,0.3943728659919927,0.2831854459972607,0.3379780627891895,0
5413,Inugami,manga,7.36,finished,1,0,0,0,0,0,1,0,0,0.14574898785425106,0.27027267465564164,0.18230227815537803,0.2880288340870895,1
3515,Honeymoon Salad,manga,7.11,finished,0,0,1,0,1,0,1,0,0,0.04453441295546545,0.3863584832805248,0.2586696695938997,0.32749101155533156,1
833,Baby★Love,manga,7.38,finished,0,1,1,0,1,0,0,1,0,0.15384615384615374,0.2650636581189977,0.13065009274031403,0.23163885249604307,0
37525,Devil Survivor,manga,7.3,finished,1,0,0,0,0,0,0,0,1,0.12145748987854255,0.28976609941048515,0.25497152821035374,0.3634041061360918,1
67099,Shuuden ni wa Kaeshimasu,manga,7.26,finished,0,0,0,0,1,1,0,0,0,0.10526315789473673,0.30413924819992744,0.14937934655043072,0.22573740001368517,1
163,Kimi ni shika Kikoenai,manga,7.29,finished,0,0,1,0,0,0,0,1,0,0.11740890688259098,0.29331609743066156,0.14623120861104444,0.26439891203680455,0
128677,Cthulhu no Yobigoe: Lovecraft Kessakushuu,manga,7.48,finished,0,0,0,0,0,0,1,0,0,0.19433198380566807,0.245227575771383,0.09697067684188299,0.20510908888270515,1
120389,Amakunai Karera no Nichijou wa.,manga,7.32,finished,0,0,0,0,1,1,0,1,0,0.12955465587044523,0.28245184828104,0.2170560095663696,0.34277579500511174,0
80539,Boku wa Ohimesama ni Narenai,manga,7.08,finished,0,1,0,0,1,1,0,0,1,0.0323886639676112,0.4111791227314293,0.32481226969662313,0.31764831089269685,1
1875,Caramel Milk Tea,manga,7.15,finished,0,0,0,0,1,0,0,1,0,0.06072874493927127,0.35807466090205076,0.20386953316586953,0.17786946946229815,0
86972,One Piece Party,manga,7.3,finished,1,1,0,1,0,0,0,0,1,0.12145748987854255,0.289554013909851,0.18661371953259498,0.29644911577049693,1
1547,Code Geass: Nightmare of Nunnally,manga,7.05,finished,1,0,0,0,0,1,0,0,0,0.020242914979756943,0.44516054621808243,0.34173921607201274,0.4156944240672463,1
18362,Kunisaki Izumo no Jijou,manga,7.39,finished,0,1,0,0,0,1,0,0,1,0.15789473684210487,0.2623066581826855,0.1514817287753536,0.22573740001368517,1
147730,For Better or For Worse,manhwa,7.64,finished,0,0,0,1,1,0,0,0,0,0.25910931174089047,0.2213280767170992,0.09705317324856733,0.26439891203680455,1
22597,Gokicha,manga,7.3,finished,0,1,0,0,0,0,0,0,0,0.12145748987854255,0.2891287302465171,0.21663791059783177,0.3236887351909039,1
78121,Dolly♥Kill Kill,manga,7.01,finished,1,0,0,0,0,0,0,0,0,0.004048582995951122,0.5227923706171526,0.47622463733157105,0.4895790649080575,1
1077,BxB Brothers,manga,7.38,finished,0,1,1,0,1,0,0,1,0,0.15384615384615374,0.2642822999471559,0.14036043913120122,0.11857964630819877,0
105753,"Owari Nochi, Asanagi-kurashi.",manga,7.37,finished,0,0,0,1,0,0,0,0,0,0.14979757085020218,0.2666114754490898,0.16131322656047709,0.31764831089269685,1
50993,Ryuu no Kawaii Nanatsu no Ko,manga,7.37,finished,0,1,0,1,0,0,0,0,0,0.14979757085020218,0.2666114754490898,0.13638296362020164,0.2518588710435033,1
121329,Duranki,manga,7.09,discontinued,0,0,0,1,0,0,1,0,0,0.036437246963562764,0.40087594636086166,0.3283084699337546,0.29644911577049693,1
76573,Asebi to Sora Sekai no Boukensha,manga,7.31,finished,0,0,1,1,0,0,1,0,0,0.12550607287449367,0.2847920497235712,0.1756506130048452,0.2880288340870895,1
114849,Yondome wa Iya na Shizokusei Majutsushi,manga,7.04,currently_publishing,1,0,1,1,0,0,0,0,0,0.01619433198380582,0.4591745173074927,0.4296567097652113,0.3758885854945459,1
59149,Graineliers,manga,7.26,currently_publishing,0,0,0,1,0,0,0,0,0,0.10526315789473673,0.30290920811810407,0.2834327505608625,0.2937334231135295,0
26027,Mahoutsukai no Yoru,light_novel,8.01,finished,0,0,0,0,0,0,0,0,0,0.40890688259109265,0.19667207197102832,0.23004572450517746,0.40660848039528824,1
115369,Tou no Kanri wo Shitemiyou,manga,7.16,currently_publishing,0,0,0,1,0,0,0,0,0,0.06477732793522284,0.3502771309098158,0.29421704803441484,0.3779749604849695,1
28621,Aoharu x Kikanjuu,one_shot,7.28,finished,1,1,0,0,0,0,0,0,1,0.11336032388663986,0.29535693396368945,0.15537655936919048,0.2682011884012322,1
44733,Sword Art Online: Fairy Dance,manga,7.05,finished,1,0,0,1,1,0,0,0,0,0.020242914979756943,0.44238284825211205,0.34514207633755833,0.393913058553012,1
14922,Shitsurakuen,manga,7.04,finished,1,1,1,1,0,1,0,0,1,0.01619433198380582,0.4585941904456926,0.3749115094431408,0.4497110852982328,1
80909,Tokyo Ghoul,one_shot,7.0,finished,1,0,0,1,0,0,1,0,0,0.0,0.545220226659758,0.4405878833464145,0.6974879826414667,1
1503,Arms,manga,7.36,finished,1,0,1,0,0,0,0,0,1,0.14574898785425106,0.2687710382518713,0.1829188450321746,0.344317046321884,1
120616,Urasekai Picnic,novel,8.16,currently_publishing,1,0,0,1,0,0,0,0,0,0.46963562753036436,0.19226550983955681,0.11640834042789461,0.41701040592913025,1
23519,&,manga,7.41,finished,0,0,0,0,1,0,0,0,0,0.165991902834008,0.25770604955157717,0.19237453169715457,0.3346232353989126,1
3243,Jigoku Shoujo,manga,7.08,finished,0,0,0,0,0,0,0,1,0,0.0323886639676112,0.4079343817439176,0.3374254933288443,0.4377785217229511,1
128783,Gyakusatsu Happy End,manga,7.11,finished,0,0,0,0,0,0,0,0,0,0.04453441295546545,0.3828115719637125,0.3114702865911858,0.37155666574229096,1
724,Sand Land,manga,7.03,finished,1,0,0,1,0,0,0,0,1,0.012145748987854255,0.47104915837910466,0.341399870948647,0.41300011836721984,1
113442,Ano Hito no I ni wa Boku ga Tarinai,manga,7.1,finished,0,1,0,0,1,0,1,0,0,0.040485829959513886,0.3898514257883683,0.327641520010026,0.36815739193176766,1
123921,"Muchuu sa, Kimi ni.",manga,7.45,finished,0,0,0,0,0,1,0,0,0,0.18218623481781382,0.24928482296912968,0.1020838632839427,0.3016347721607846,1
102161,Isekai no Shikisai,manga,7.29,finished,0,0,0,0,0,0,1,0,0,0.11740890688259098,0.29103090460794667,0.15078410573959422,0.1664475768595858,1
143738,Kimi no Sekai ni Koi wa Nai,manga,7.77,finished,0,0,1,0,0,0,0,0,0,0.3117408906882586,0.20900791008060038,0.05374379600673418,0.2990812352563416,1
71701,Umi no Cradle,manga,7.34,finished,0,0,0,0,0,0,1,0,0,0.13765182186234792,0.27346398395615323,0.18675230610855809,0.31337056285462717,1
9161,Himitsu no Shitsuji-kun,manga,7.18,finished,0,0,0,0,1,1,0,1,0,0.07287449392712553,0.33837483294438164,0.2034970572475403,0.18794429274727295,0
11332,Non-chan to Watashi,one_shot,7.14,finished,0,0,1,0,1,0,0,0,0,0.05668016194331971,0.36094091438980447,0.18890743572678237,0.0,1
76821,Yuugure Light,manga,7.5,finished,0,0,0,0,1,1,0,1,0,0.20242914979757076,0.23927789789131448,0.1456299655882365,0.24723411590137231,0
25609,Sayonara Piano Sonata,light_novel,7.76,finished,0,0,1,0,1,0,0,0,0,0.3076923076923075,0.2094188260247969,0.12958452772718632,0.32172227769360984,1
67577,Onnanoko ga Shinu Hanashi,manga,7.23,finished,0,0,1,0,0,1,0,0,0,0.09311740890688247,0.31433750886796563,0.16513035248842844,0.21939841648099073,1
122889,Nikurashii hodo Aishiteru,manga,7.22,finished,0,0,1,0,0,0,0,0,0,0.0890688259109309,0.3189246965015081,0.17884220690615749,0.23715929261639754,1
110677,Kakuriyo no Yadomeshi: Ayakashi Oyado ni Yomeiri shimasu.,manga,7.55,currently_publishing,0,0,0,0,0,0,0,1,0,0.2226720647773277,0.23063380769399378,0.2170560095663696,0.3748259987388041,1
549,The Queen's Knight,manhwa,7.37,finished,0,0,0,1,1,0,0,1,0,0.14979757085020218,0.2650636581189977,0.15072582817694413,0.31337056285462717,1
110742,Otome Danshi ni Koisuru Otome,manga,7.2,finished,0,1,0,0,1,1,0,0,0,0.08097165991902822,0.327920658087579,0.23958688268253558,0.3111486941976027,1
117982,Tokedase! Mizore-chan,manga,7.45,finished,0,1,0,0,0,0,0,0,1,0.18218623481781382,0.24854362016477183,0.16739713892923058,0.27184161583593464,1
104232,Final Fantasy: Lost Stranger,manga,7.44,currently_publishing,0,0,0,1,0,0,0,0,1,0.17813765182186225,0.25031497676959635,0.17309949092486776,0.3487808660753555,1
16067,Shounen Shoujo Hyouryuuki,manga,7.37,finished,0,0,1,0,0,0,1,0,0,0.14979757085020218,0.26467360646309457,0.1339334328677393,0.2518588710435033,1
53537,Danganronpa Kirigiri,light_novel,7.84,finished,1,0,0,0,0,0,0,0,0,0.3400809716599187,0.20332022955391937,0.2379043882093792,0.36815739193176766,1
73823,Kenja no Deshi wo Nanoru Kenja,light_novel,7.49,currently_publishing,0,0,0,1,0,0,0,0,0,0.1983805668016192,0.24055487553982124,0.20073780380397221,0.3570651226033973,1
117032,Bokutachi no Remake,manga,7.16,finished,0,0,1,0,1,0,0,0,0,0.06477732793522284,0.3472769647715024,0.30543819215216494,0.34277579500511174,1
15515,Gunjou Gakusha,manga,7.56,finished,0,0,1,1,1,0,1,0,0,0.22672064777327927,0.22889867122443308,0.12600146292340564,0.22573740001368517,1
142818,Zeikin de Katta Hon,manga,7.68,currently_publishing,0,0,0,0,0,0,1,0,0,0.2753036437246963,0.21522618268151916,0.16978584239887806,0.28502722316778456,1
105244,Ki ni Naru Mori-san,manga,7.11,finished,0,1,0,0,1,1,0,0,0,0.04453441295546545,0.38006921139903516,0.24875905378704566,0.25624635243060534,1
119533,"Boukensha License wo Hakudatsu sareta Ossan dakedo, Manamusume ga Dekita node Nonbiri Jinsei wo Ouka suru",manga,7.12,currently_publishing,1,0,0,1,0,0,0,0,0,0.04858299595141702,0.3733303639289697,0.3190720946579546,0.24234494900668524,1
114627,Saeki-san wa Nemutteru,manga,7.03,finished,0,1,0,0,0,1,0,0,0,0.012145748987854255,0.46607996015419084,0.3868056355342928,0.3346232353989126,1
109505,Kami-tachi ni Hirowareta Otoko,light_novel,7.5,currently_publishing,0,0,0,1,0,0,0,0,0,0.20242914979757076,0.23831128880042096,0.16629425440250722,0.31553617558470476,1
103047,Dragon Ball Gaiden: Tensei shitara Yamcha Datta Ken,manga,7.02,finished,1,1,0,0,0,0,0,0,1,0.008097165991902688,0.48535400944216256,0.3391585554067347,0.3543918696068587,1
118736,My ID Is Gangnam Beauty,manhwa,7.19,finished,0,1,1,0,1,0,0,0,0,0.0769230769230771,0.3320312333864266,0.18272939384687126,0.2937334231135295,0
63503,"Koi toka, Kiss toka, Karada toka.",manga,7.19,finished,0,0,0,0,1,1,0,1,0,0.0769230769230771,0.3319563604977611,0.2525767531249097,0.2518588710435033,0
59669,Steins;Gate: Eigou Kaiki no Pandora,manga,8.07,on_hiatus,0,0,1,0,0,0,0,0,0,0.4331983805668016,0.1932065667876478,0.18096587900518135,0.23163885249604307,1
149136,Saving My Sweetheart,manhwa,7.62,currently_publishing,0,0,1,1,0,0,0,0,0,0.2510121457489878,0.22095554655208216,0.1390459484298272,0.2682011884012322,1
98753,Adachi to Shimamura,manga,7.12,finished,0,0,0,0,0,1,0,0,0,0.04858299595141702,0.37268907419843245,0.2754461473318546,0.3543918696068587,1
25903,Koisuru Barairo Tenchou,manga,7.35,finished,0,0,0,0,0,0,0,0,0,0.1417004048582995,0.26927364642075946,0.10749660261895122,0.23163885249604307,1
3457,Ookami Nanka Kowakunai!?,manga,7.13,finished,0,1,0,0,1,0,0,1,0,0.05263157894736814,0.3640867191445518,0.21637125784679068,0.22573740001368517,0
508,Kaitou Saint Tail,manga,7.37,finished,0,1,0,1,1,0,0,1,0,0.14979757085020218,0.2637585919096638,0.1320375960559652,0.344317046321884,1
114843,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,manga,7.03,currently_publishing,1,0,0,1,1,0,0,0,0,0.012145748987854255,0.46364399407144086,0.41387491104092167,0.4239072423119641,1
16148,Clover no Kuni no Alice: Bloody Twins,manga,7.35,finished,0,0,0,1,0,0,0,1,0,0.1417004048582995,0.26864506102279895,0.15429813668233994,0.26439891203680455,0
22191,Dantalian no Shoka,manga,7.3,finished,1,0,0,1,0,0,0,0,1,0.12145748987854255,0.28468162665307617,0.20539146642252248,0.3016347721607846,1
18276,Crows Zero,manga,7.63,finished,1,0,0,0,0,1,0,0,1,0.2550607287449389,0.21926489534135973,0.18230227815537803,0.31553617558470476,1
109142,Kannou Sensei,manga,7.36,currently_publishing,0,0,1,0,1,0,1,0,0,0.14574898785425106,0.2658400288642778,0.22377810314941216,0.28502722316778456,0
7989,Kinou Nani Tabeta?,manga,7.49,currently_publishing,0,0,0,0,0,0,1,0,0,0.1983805668016192,0.2389565476283102,0.22301301035914523,0.3487808660753555,1
14377,Shin Mazinger Zero,manga,7.61,finished,1,0,0,0,0,0,1,0,0,0.24696356275303666,0.2213280767170992,0.10047887211806339,0.3634041061360918,1
114379,Meitantei Conan: Zero no Tea Time,manga,7.44,finished,0,0,0,0,0,0,0,0,1,0.17813765182186225,0.24898888364114857,0.12170179147551785,0.331131438990034,1
52007,Choujigen Game Neptune: The Animation - Hello New World,manga,7.52,finished,0,1,0,1,0,0,1,0,0,0.21052631578947345,0.23369600868529572,0.1020838632839427,0.35021849880424183,1
24563,Kamisama no Memochou,light_novel,7.82,finished,0,1,1,0,1,0,0,0,0,0.331983805668016,0.20332022955391937,0.21965315622376003,0.31553617558470476,1
51069,Uso Kano,manga,7.33,finished,0,0,0,0,1,1,0,1,0,0.1336032388663968,0.2737060357848847,0.2236690356635258,0.2682011884012322,0
6962,The Moment When a Fox Becomes a Wolf,manhwa,7.28,finished,1,1,1,0,1,0,0,1,0,0.11336032388663986,0.291135713751697,0.16082256667555583,0.22573740001368517,0
149266,Secret Lady,manhwa,7.59,currently_publishing,0,0,0,1,1,0,0,0,0,0.23886639676113353,0.22335684405734146,0.150200339434174,0.32172227769360984,0
112224,Oukyuu no Trinity,manga,7.3,finished,0,1,0,1,1,0,0,0,0,0.12145748987854255,0.28390584541122144,0.1708130099792673,0.3197095463873217,0
41957,Tsuki no Sango,manga,7.57,finished,0,0,1,0,0,0,0,0,0,0.23076923076923084,0.2257116503683042,0.11814506820774695,0.3041142829819924,1
8085,Mother Keeper,manga,7.23,finished,1,0,1,0,0,0,0,0,1,0.09311740890688247,0.31082445589272745,0.22913566590823842,0.2937334231135295,1
37069,Atashi no Bambi,manga,7.03,finished,0,0,0,0,1,1,0,1,0,0.012145748987854255,0.459568613139241,0.3411788966171623,0.27184161583593464,0
118918,"Mochiron, Isharyou Seikyuu Itashimasu!",manga,7.22,currently_publishing,0,1,1,1,1,0,0,0,0,0.0890688259109309,0.31545774565624085,0.24189910966258332,0.31764831089269685,1
1015,Miyuki,manga,7.28,finished,0,1,1,0,1,1,0,0,1,0.11336032388663986,0.2908210149893463,0.14435969452064956,0.2880288340870895,1
24801,Ohana Holoholo,manga,7.65,finished,0,0,1,0,0,0,0,0,0,0.26315789473684204,0.21658737518777615,0.18367433727396776,0.32749101155533156,1
1869,Ryuurouden,manga,7.68,finished,1,0,0,0,0,0,0,0,1,0.2753036437246963,0.21345339172908617,0.12120874775352752,0.3016347721607846,1
149465,Demon Devourer,manhwa,7.24,currently_publishing,1,0,0,1,0,0,0,0,0,0.09716599190283404,0.30498358559296646,0.22006319252939233,0.17786946946229815,0
132333,Mizuki-senpai no Koi Uranai,manga,7.26,currently_publishing,0,1,0,0,1,1,1,0,0,0.10526315789473673,0.29716485995688835,0.2579429105221307,0.32172227769360984,0
3662,Gaki no Koro kara,manga,7.3,finished,0,0,1,0,0,0,1,0,0,0.12145748987854255,0.28290108610953857,0.09082636697567703,0.0,0
13026,Inu wo Kau,manga,7.3,finished,0,0,1,0,0,0,1,0,0,0.12145748987854255,0.2826766745997601,0.12770193652041728,0.21939841648099073,1
3405,Luck Stealer,manga,7.2,finished,1,0,1,0,0,0,0,0,1,0.08097165991902822,0.3231037409061618,0.22334137089208994,0.29092867565014247,1
32097,Hitsugi no Chaika,manga,7.14,finished,1,1,0,1,1,0,0,0,1,0.05668016194331971,0.3542071873529741,0.2977260367589334,0.28502722316778456,1
69841,Kenrantaru Grande Scène,manga,7.8,currently_publishing,0,0,1,0,0,0,1,0,0,0.3238866396761133,0.20332022955391937,0.1714770287166727,0.35163236791751773,1
100377,Kenja no Deshi wo Nanoru Kenja the Comic,manga,7.1,currently_publishing,0,0,0,1,0,0,0,0,0,0.040485829959513886,0.3813234089811701,0.3427191266620566,0.37375004576163673,1
17695,Blue,manga,7.24,finished,0,0,1,0,1,0,0,1,0,0.09716599190283404,0.304233353429996,0.22399600761571037,0.22573740001368517,1
